    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   29, 17.0259961,      230,    64966,   1.0000,    69472,      740,     0000, 0.0035403134,        0,        0,      230,    68533,    68269,        0,        0,        0,        0,       -2,     1448,     5506,      766,      741,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30, 17.0309961,      585,    64962,   1.0000,    69451,      742,     0000, 0.0090052646,        0,        0,      585,    68515,    68243,        0,        0,        0,        0,       -2,     1440,     5386,      796,      756,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31, 17.0359961,     1644,    64950,   1.0000,    69442,      741,     0000, 0.025311778,        0,        0,     1645,    68464,    68278,        0,        0,        0,        0,       -2,     1437,     5400,      806,      744,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32, 17.0409961,     1116,    64930,   1.0000,    69442,      742,     0000, 0.017187741,        0,        0,     1116,    68463,    68211,        0,        0,        0,        0,       -2,     1470,     5424,      782,      788,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33, 17.0459961,      239,    64995,   1.0000,    69513,      742,     0000, 0.0036772059,        0,        0,      240,    68527,    68252,        0,        0,        0,        0,       -2,     1472,     5595,      733,      809,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34, 17.0509961,       72,    65064,   1.0000,    69577,      742,     0000, 0.0011066027,        0,        0,       72,    68656,    68239,        0,        0,        0,        0,       -2,     1483,     5525,      762,      753,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35, 17.0559961,       44,    65043,   1.0000,    69575,      742,     0000, 0.00067647556,        0,        0,       44,    68639,    68223,        0,        0,        0,        0,       -2,     1467,     5446,      786,      708,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36, 17.0609961,       24,    65036,   1.0000,    69558,      741,     0000, 0.00036902639,        0,        0,       24,    68567,    68254,        0,        0,        0,        0,       -2,     1475,     5523,      745,      763,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37, 17.0659961,       15,    65069,   1.0000,    69581,      741,     0000, 0.00023052452,        0,        0,       15,    68601,    68284,        0,        0,        0,        0,       -2,     1461,     5525,      723,      785,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38, 17.0709961,       15,    65011,   1.0000,    69529,      741,     0000, 0.00023073018,        0,        0,       16,    68517,    68280,        0,        0,        0,        0,       -2,     1514,     5490,      750,      780,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39, 17.0759961,       10,    64991,   1.0000,    69509,      740,     0000, 0.00015386746,        0,        0,       11,    68490,    68244,        0,        0,        0,        0,       -2,     1491,     5634,      747,      784,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40, 17.0809961,       12,    64988,   1.0000,    69492,      741,     0000, 0.00018464947,        0,        0,       12,    68494,    68235,        0,        0,        0,        0,       -2,     1521,     5524,      758,      788,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41, 17.0859961,       10,    64930,   1.0000,    69443,      740,     0000, 0.00015401201,        0,        0,       10,    68437,    68188,        0,        0,        0,        0,       -2,     1468,     5421,      740,      782,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42, 17.0909961,        9,    64936,   1.0000,    69441,      741,     0000, 0.000138598,        0,        0,        9,    68471,    68162,        0,        0,        0,        0,       -2,     1489,     5559,      736,      781,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43, 17.0959961,        8,    65020,   1.0000,    69522,      741,     0000, 0.00012303906,        0,        0,        9,    68571,    68222,        0,        0,        0,        0,       -2,     1549,     5531,      761,      796,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44, 17.1009961,        5,    64974,   1.0000,    69484,      740,     0000, 7.6953858e-05,        0,        0,        6,    68500,    68207,        0,        0,        0,        0,       -2,     1456,     5424,      777,      803,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45, 17.1059961,        8,    64991,   1.0000,    69508,      742,     0000, 0.00012309397,        0,        0,        8,    68473,    68231,        0,        0,        0,        0,       -2,     1391,     5364,      760,      738,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46, 17.1109961,        8,    65020,   1.0000,    69521,      741,     0000, 0.00012303906,        0,        0,        8,    68506,    68259,        0,        0,        0,        0,       -2,     1394,     5320,      716,      724,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47, 17.1159961,       15,    65035,   1.0000,    69537,      741,     0000, 0.00023064504,        0,        0,       16,    68501,    68290,        0,        0,        0,        0,       -2,     1441,     5511,      746,      752,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48, 17.1209961,        4,    64971,   1.0000,    69474,      741,     0000, 6.1565929e-05,        0,        0,        6,    68423,    68206,        0,        0,        0,        0,       -2,     1470,     5460,      759,      754,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49, 17.1259961,        5,    64969,   1.0000,    69458,      739,     0000, 7.6959781e-05,        0,        0,        6,    68422,    68129,        0,        0,        0,        0,       -2,     1449,     5572,      723,      794,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50, 17.1309961,        7,    64910,   1.0000,    69404,      741,     0000, 0.00010784163,        0,        0,        7,    68333,    68125,        0,        0,        0,        0,       -2,     1489,     5407,      757,      749,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51, 17.1359961,        7,    64910,   1.0000,    69403,      740,     0000, 0.00010784163,        0,        0,        8,    68366,    68076,        0,        0,        0,        0,       -2,     1541,     5483,      726,      738,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52, 17.1409961,        1,    64890,   1.0000,    69380,      741,     0000, 1.5410695e-05,        0,        0,        1,    68342,    68091,        0,        0,        0,        0,       -2,     1523,     5619,      776,      791,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53, 17.1459961,        2,    64907,   1.0000,    69431,      741,     0000, 3.0813318e-05,        0,        0,        2,    68397,    68090,        0,        0,        0,        0,       -2,     1481,     5682,      791,      825,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54, 17.1509961,        5,    64928,   1.0000,    69436,      739,     0000, 7.7008379e-05,        0,        0,        6,    68424,    68048,        0,        0,        0,        0,       -2,     1471,     5557,      722,      766,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55, 17.1559961,        5,    64890,   1.0000,    69401,      740,     0000, 7.7053475e-05,        0,        0,        5,    68379,    68039,        0,        0,        0,        0,       -2,     1417,     5521,      740,      766,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56, 17.1609961,        5,    64978,   1.0000,    69481,      740,     0000, 7.6949121e-05,        0,        0,        5,    68426,    68147,        0,        0,        0,        0,       -2,     1525,     5498,      820,      767,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57, 17.1659961,        6,    64966,   1.0000,    69475,      740,     0000, 9.2356002e-05,        0,        0,        6,    68447,    68120,        0,        0,        0,        0,       -2,     1487,     5451,      747,      778,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58, 17.1709961,       10,    65022,   1.0000,    69542,      741,     0000, 0.0001537941,        0,        0,       11,    68571,    68138,        0,        0,        0,        0,       -2,     1490,     5541,      724,      749,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59, 17.1759961,        6,    64987,   1.0000,    69493,      740,     0000, 9.2326158e-05,        0,        0,        6,    68493,    68156,        0,        0,        0,        0,       -2,     1493,     5441,      768,      760,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
