    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   42,     19.72,       32,    65436,   1.0000,    69986,      734,     0000, 0.00048902745,        0,        0,       33,    68972,    68743,        0,        0,        0,        0,       -2,     1559,     5801,      819,      832,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43,    19.725,       18,    65455,   1.0000,    69987,      734,     0000, 0.00027499809,        0,        0,       19,    68979,    68778,        0,        0,        0,        0,       -2,     1526,     5722,      768,      867,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44,     19.73,       19,    65412,   1.0000,    69960,      734,     0000, 0.00029046658,        0,        0,       22,    68979,    68741,        0,        0,        0,        0,       -2,     1559,     5908,      819,      804,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45,    19.735,        4,    65398,   1.0000,    69953,      736,     0000, 6.116395e-05,        0,        0,        5,    68986,    68727,        0,        0,        0,        0,       -2,     1588,     5864,      798,      811,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46,     19.74,        8,    65393,   1.0000,    69954,      736,     0000, 0.00012233725,        0,        0,        9,    68968,    68782,        0,        0,        0,        0,       -2,     1667,     5938,      801,      835,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47,    19.745,        7,    65375,   1.0000,    69925,      735,     0000, 0.00010707457,        0,        0,        7,    68996,    68707,        0,        0,        0,        0,       -2,     1535,     5747,      798,      787,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48,     19.75,        7,    65387,   1.0000,    69929,      737,     0000, 0.00010705492,        0,        0,        7,    69039,    68699,        0,        0,        0,        0,       -2,     1521,     5837,      773,      786,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49,    19.755,       11,    65323,   1.0000,    69858,      737,     0000, 0.00016839398,        0,        0,       13,    68963,    68643,        0,        0,        0,        0,       -2,     1677,     5982,      918,      910,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50,     19.76,        6,    65368,   1.0000,    69917,      736,     0000, 9.1788031e-05,        0,        0,        6,    69004,    68685,        0,        0,        0,        0,       -2,     1567,     5770,      844,      834,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51,    19.765,        6,    65353,   1.0000,    69901,      736,     0000, 9.1809098e-05,        0,        0,        6,    68960,    68701,        0,        0,        0,        0,       -2,     1607,     5872,      817,      783,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52,     19.77,        4,    65307,   1.0000,    69859,      737,     0000, 6.1249177e-05,        0,        0,        4,    68872,    68702,        0,        0,        0,        0,       -2,     1622,     5914,      826,      898,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53,    19.775,        4,    65238,   1.0000,    69770,      737,     0000, 6.1313958e-05,        0,        0,        5,    68813,    68610,        0,        0,        0,        0,       -2,     1486,     5675,      766,      772,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54,     19.78,        7,    65277,   1.0000,    69801,      736,     0000, 0.00010723532,        0,        0,        7,    68901,    68600,        0,        0,        0,        0,       -2,     1566,     5850,      809,      835,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55,    19.785,        3,    65259,   1.0000,    69792,      737,     0000, 4.5970671e-05,        0,        0,        3,    68894,    68602,        0,        0,        0,        0,       -2,     1608,     5868,      765,      773,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56,     19.79,        3,    65261,   1.0000,    69811,      737,     0000, 4.5969262e-05,        0,        0,        3,    68924,    68581,        0,        0,        0,        0,       -2,     1545,     5780,      799,      777,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57,    19.795,        6,    65309,   1.0000,    69856,      736,     0000, 9.1870952e-05,        0,        0,        6,    68976,    68611,        0,        0,        0,        0,       -2,     1513,     5779,      818,      806,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58,      19.8,        5,    65409,   1.0000,    69953,      736,     0000, 7.644208e-05,        0,        0,        5,    69076,    68714,        0,        0,        0,        0,       -2,     1612,     5939,      843,      820,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59,    19.805,        7,    65398,   1.0000,    69943,      737,     0000, 0.00010703691,        0,        0,        7,    69027,    68750,        0,        0,        0,        0,       -2,     1648,     5902,      790,      793,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60,     19.81,        2,    65360,   1.0000,    69905,      733,     0000, 3.0599755e-05,        0,        0,        3,    68978,    68758,        0,        0,        0,        0,       -2,     1581,     5822,      806,      809,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61,    19.815,        6,    65298,   1.0000,    69825,      734,     0000, 9.1886428e-05,        0,        0,        7,    68936,    68688,        0,        0,        0,        0,       -2,     1594,     5866,      848,      819,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62,     19.82,       10,    65217,   1.0000,    69742,      734,     0000, 0.00015333425,        0,        0,       11,    68843,    68624,        0,        0,        0,        0,       -2,     1549,     5802,      784,      817,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63,    19.825,        2,    65240,   1.0000,    69771,      735,     0000, 3.0656039e-05,        0,        0,        2,    68868,    68648,        0,        0,        0,        0,       -2,     1571,     5728,      783,      840,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64,     19.83,        7,    65268,   1.0000,    69792,      733,     0000, 0.00010725011,        0,        0,        7,    68914,    68655,        0,        0,        0,        0,       -2,     1539,     5785,      802,      782,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65,    19.835,        5,    65237,   1.0000,    69757,      735,     0000, 7.6643622e-05,        0,        0,        5,    68849,    68648,        0,        0,        0,        0,       -2,     1606,     5872,      789,      813,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66,     19.84,        8,    65210,   1.0000,    69740,      734,     0000, 0.00012268057,        0,        0,        8,    68861,    68603,        0,        0,        0,        0,       -2,     1614,     5838,      799,      807,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67,    19.845,        2,    65218,   1.0000,    69735,      734,     0000, 3.066638e-05,        0,        0,        3,    68885,    68576,        0,        0,        0,        0,       -2,     1553,     5805,      806,      809,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68,     19.85,        2,    65250,   1.0000,    69781,      735,     0000, 3.0651341e-05,        0,        0,        2,    68939,    68588,        0,        0,        0,        0,       -2,     1627,     5908,      821,      840,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69,    19.855,        7,    65242,   1.0000,    69779,      734,     0000, 0.00010729285,        0,        0,        7,    68929,    68587,        0,        0,        0,        0,       -2,     1599,     5857,      831,      808,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70,     19.86,        3,    65227,   1.0000,    69757,      733,     0000, 4.5993224e-05,        0,        0,        4,    68895,    68617,        0,        0,        0,        0,       -2,     1595,     5863,      856,      831,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71,    19.865,        2,    65340,   1.0000,    69860,      734,     0000, 3.0609122e-05,        0,        0,        2,    68978,    68744,        0,        0,        0,        0,       -2,     1575,     5745,      768,      832,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72,     19.87,       10,    65345,   1.0000,    69882,      734,     0000, 0.0001530339,        0,        0,       11,    69042,    68679,        0,        0,        0,        0,       -2,     1567,     5825,      797,      819,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73,    19.875,        7,    65344,   1.0000,    69892,      734,     0000, 0.00010712537,        0,        0,        7,    69074,    68688,        0,        0,        0,        0,       -2,     1591,     5799,      766,      859,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74,     19.88,        7,    65242,   1.0000,    69782,      735,     0000, 0.00010729285,        0,        0,        8,    68961,    68620,        0,        0,        0,        0,       -2,     1615,     5727,      828,      858,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75,    19.885,        6,    65184,   1.0000,    69704,      734,     0000, 9.2047128e-05,        0,        0,        7,    68832,    68603,        0,        0,        0,        0,       -2,     1483,     5709,      807,      734,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76,     19.89,       11,    65152,   1.0000,    69668,      735,     0000, 0.00016883595,        0,        0,       12,    68802,    68571,        0,        0,        0,        0,       -2,     1558,     5861,      841,      810,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77,    19.895,        3,    65172,   1.0000,    69701,      734,     0000, 4.6032038e-05,        0,        0,        5,    68872,    68570,        0,        0,        0,        0,       -2,     1540,     5732,      792,      809,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78,      19.9,        8,    65252,   1.0000,    69782,      733,     0000, 0.00012260161,        0,        0,        8,    68957,    68659,        0,        0,        0,        0,       -2,     1574,     5840,      852,      858,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79,    19.905,        6,    65201,   1.0000,    69739,      734,     0000, 9.2023128e-05,        0,        0,        6,    68938,    68612,        0,        0,        0,        0,       -2,     1606,     5791,      787,      868,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80,     19.91,        5,    65200,   1.0000,    69716,      734,     0000, 7.6687117e-05,        0,        0,        7,    68907,    68631,        0,        0,        0,        0,       -2,     1576,     5836,      797,      810,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81,    19.915,       11,    65162,   1.0000,    69680,      733,     0000, 0.00016881004,        0,        0,       11,    68904,    68570,        0,        0,        0,        0,       -2,     1594,     5924,      806,      806,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82,     19.92,        4,    65117,   1.0000,    69620,      735,     0000, 6.1427891e-05,        0,        0,        5,    68830,    68529,        0,        0,        0,        0,       -2,     1578,     5905,      824,      796,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
