radians	I
17.999410	609.121000
18.009750	694.884300
18.020100	784.752400
18.030450	883.661200
18.040800	990.797100
18.051150	1096.725000
18.061490	1208.421000
18.071840	1314.276000
18.082190	1418.265000
18.092540	1516.582000
18.102890	1600.913000
18.113230	1678.335000
18.123580	1732.920000
18.133930	1778.980000
18.144280	1805.243000
18.154630	1815.603000
18.164970	1813.692000
18.175320	1797.573000
18.185670	1760.330000
18.196020	1704.748000
18.206370	1626.473000
18.216710	1527.406000
18.227060	1421.057000
18.237410	1301.762000
18.247760	1186.919000
18.258110	1069.657000
18.268450	959.841700
18.278800	858.293800
18.289150	761.189500
18.299500	678.373000
18.309850	601.534100
18.320200	537.605200
18.330540	482.307300
18.340890	434.097000
18.351240	394.774100
18.361590	360.956800
18.371940	334.204200
18.382280	312.176200
18.392630	294.568300
18.402980	280.652300
18.413330	269.430300
18.423680	260.475200
18.434020	253.067300
18.444370	247.213000
18.454720	242.443900
18.465070	238.184500
18.475420	234.335400
18.485760	231.103000
18.496110	228.416900
18.506460	226.234700
18.516810	224.321700
18.527160	222.503800
18.537500	220.845200
18.547850	219.204000
18.558200	217.649900
18.568550	216.049600
18.578900	214.842800
18.589240	213.504400
18.599590	212.373400
18.609940	211.312200
18.620290	210.511600
18.630640	209.884100
18.640980	209.129700
18.651330	208.717900
18.661680	208.192900
18.672030	207.674900
18.682380	207.016500
18.692730	206.306500
18.703070	205.827400
18.713420	205.048100
18.723770	204.522100
18.734120	203.878200
18.744470	203.589700
18.754810	203.239400
18.765160	203.096000
18.775510	202.867800
18.785860	202.686200
18.796210	202.291000
18.806550	202.100200
18.816900	201.752500
18.827250	201.468900
18.837600	201.108300
18.847950	201.043800
18.858290	200.906800
18.868640	200.981700
18.878990	201.022200
18.889340	201.165700
18.899690	201.232100
18.910030	201.279400
18.920380	201.381400
18.930730	201.211900
18.941080	201.239100
18.951430	201.251000
18.961770	201.370100
18.972120	201.560400
18.982470	201.865300
18.992820	202.278900
19.003170	202.704600
19.013510	203.132400
19.023860	203.519600
19.034210	203.749900
19.044560	203.831700
19.054910	204.119800
19.065250	204.378200
19.075600	204.584500
19.085950	204.744300
19.096300	204.947400
19.106650	204.928600
19.117000	204.952500
19.127340	204.850500
19.137690	204.819700
19.148040	204.652300
19.158390	204.291600
19.168740	203.733900
19.179080	203.083700
19.189430	202.536000
19.199780	202.109000
19.210130	201.683200
19.220480	201.378700
19.230820	200.611000
19.241170	199.952800
19.251520	199.181600
19.261870	198.249100
19.272220	197.573100
19.282560	197.073700
19.292910	196.593200
19.303260	196.062700
19.313610	195.519600
19.323960	195.068400
19.334300	194.669200
19.344650	194.337800
19.355000	194.212600
19.365350	193.979700
19.375700	193.922600
19.386040	193.698700
19.396390	193.602600
19.406740	193.478300
19.417090	193.282400
19.427440	192.883200
19.437780	192.739900
19.448130	192.540900
19.458480	192.385600
19.468830	192.136600
19.479180	192.042000
19.489530	192.046600
19.499870	192.131800
19.510220	192.327600
19.520570	192.451800
19.530920	192.740200
19.541270	192.929700
19.551610	193.286800
19.561960	193.292400
19.572310	193.416900
19.582660	193.425300
19.593010	193.461900
19.603350	193.510800
19.613700	193.702200
19.624050	193.905400
19.634400	193.951800
19.644750	194.006500
19.655090	194.043300
19.665440	194.176800
19.675790	194.303000
19.686140	194.435800
19.696490	194.591600
19.706830	194.917100
19.717180	195.153600
19.727530	195.433400
19.737880	195.532100
19.748230	195.730000
19.758570	195.915100
19.768920	196.297600
19.779270	196.500200
19.789620	196.912700
19.799970	197.314400
19.810310	197.930400
19.820660	198.540800
19.831010	199.214200
19.841360	199.932600
19.851710	200.644500
19.862060	201.611700
19.872400	202.619400
19.882750	203.955600
19.893100	205.245600
19.903450	206.863700
19.913800	208.587400
19.924140	210.604400
19.934490	213.079000
19.944840	215.932600
19.955190	219.370300
19.965540	223.141700
19.975880	227.282000
19.986230	232.496500
19.996580	238.346300
20.006930	245.611600
20.017280	253.954400
20.027620	264.102600
20.037970	276.546200
20.048320	291.199200
20.058670	309.686200
20.069020	330.839300
20.079360	356.905900
20.089710	387.064500
20.100060	420.994300
20.110410	460.523100
20.120760	502.791800
20.131100	551.038500
20.141450	601.101100
20.151800	655.196500
20.162150	710.946000
20.172500	766.756300
20.182840	823.516700
20.193190	877.561500
20.203540	929.847300
20.213890	977.761500
20.224240	1021.190000
20.234590	1059.429000
20.244930	1091.251000
20.255280	1117.748000
20.265630	1137.078000
20.275980	1151.705000
20.286330	1158.084000
20.296670	1158.935000
20.307020	1150.325000
20.317370	1134.582000
20.327720	1109.412000
20.338070	1078.675000
20.348410	1039.023000
20.358760	994.960400
20.369110	944.967200
20.379460	888.817600
20.389810	832.023700
20.400150	771.006400
20.410500	712.966900
20.420850	655.541700
20.431200	601.872800
20.441550	552.753200
20.451890	506.425800
20.462240	465.531500
20.472590	426.558200
20.482940	392.930700
20.493290	362.454200
20.503630	336.011300
20.513980	312.926400
20.524330	292.711100
20.534680	275.692400
20.545030	261.123800
20.555370	249.192600
20.565720	239.477900
20.576070	231.340500
20.586420	224.738000
20.596770	219.414900
20.607120	214.988600
20.617460	211.236100
20.627810	207.961400
20.638160	205.157700
20.648510	202.901700
20.658860	201.118700
20.669200	199.618000
20.679550	198.486800
20.689900	197.418700
20.700250	196.188400
20.710600	195.234200
20.720940	194.442200
20.731290	193.615800
20.741640	192.824900
20.751990	191.957900
20.762340	191.450900
20.772680	190.850400
20.783030	190.473400
20.793380	189.835600
20.803730	189.420800
20.814080	188.889400
20.824420	188.430100
20.834770	188.140600
20.845120	187.914900
20.855470	187.611800
20.865820	187.303500
20.876160	187.033200
20.886510	186.828900
20.896860	186.581600
20.907210	186.552900
20.917560	186.479300
20.927900	186.403700
20.938250	186.338800
20.948600	186.274400
20.958950	186.185400
20.969300	185.951300
20.979650	185.751200
20.989990	185.526700
21.000340	185.363400
21.010690	185.089000
21.021040	185.035200
21.031390	184.853000
21.041730	184.689600
21.052080	184.536600
21.062430	184.569900
21.072780	184.464800
21.083130	184.389700
21.093470	184.179200
21.103820	183.959000
21.114170	183.751200
21.124520	183.602900
21.134870	183.631700
21.145210	183.484200
21.155560	183.372500
21.165910	183.305900
21.176260	183.349400
21.186610	183.452700
21.196950	183.851500
21.207300	183.992600
21.217650	184.418900
21.228000	184.955800
21.238350	185.693300
21.248690	186.299300
21.259040	186.728000
21.269390	187.290400
21.279740	187.804700
21.290090	188.481900
21.300430	189.102700
21.310780	189.723800
21.321130	190.372600
21.331480	191.249800
21.341830	192.134900
21.352180	193.124600
21.362520	194.058800
21.372870	194.991000
21.383220	196.005400
21.393570	197.063600
21.403920	198.267800
21.414260	199.570500
21.424610	200.928900
21.434960	202.591000
21.445310	204.324800
21.455660	206.470500
21.466000	208.801700
21.476350	211.640700
21.486700	214.726000
21.497050	218.370500
21.507400	222.770400
21.517740	227.833300
21.528090	233.850100
21.538440	240.602300
21.548790	248.724000
21.559140	258.267600
21.569480	268.927500
21.579830	281.021100
21.590180	294.691200
21.600530	309.961200
21.610880	326.640500
21.621220	344.650800
21.631570	363.802700
21.641920	383.637000
21.652270	404.219600
21.662620	424.936500
21.672960	446.031100
21.683310	466.414700
21.693660	486.530800
21.704010	505.724000
21.714360	523.916700
21.724710	541.521500
21.735050	557.194900
21.745400	571.817300
21.755750	583.998800
21.766100	593.783900
21.776450	601.067200
21.786790	606.036600
21.797140	608.765400
21.807490	609.230800
21.817840	607.209800
21.828190	603.083600
21.838530	595.945600
21.848880	586.997400
21.859230	576.111900
21.869580	563.697000
21.879930	550.059000
21.890270	535.073500
21.900620	519.972600
21.910970	503.544900
21.921320	487.347100
21.931670	470.764300
21.942010	454.494700
21.952360	438.718200
21.962710	423.053600
21.973060	408.539500
21.983410	394.962100
21.993750	382.606300
22.004100	371.083300
22.014450	360.783700
22.024800	351.881000
22.035150	344.155300
22.045490	337.458500
22.055840	331.794200
22.066190	327.282100
22.076540	323.399300
22.086890	320.647000
22.097240	318.492800
22.107580	317.165100
22.117930	316.009900
22.128280	315.097900
22.138630	314.177300
22.148980	313.308600
22.159320	312.301800
22.169670	310.858500
22.180020	309.123200
22.190370	306.845300
22.200720	304.248500
22.211060	301.380800
22.221410	298.476900
22.231760	295.447800
22.242110	292.092400
22.252460	289.189300
22.262800	285.328900
22.273150	281.767400
22.283500	277.490200
22.293850	272.933200
22.304200	267.887900
22.314540	262.435400
22.324890	256.879400
22.335240	250.649700
22.345590	244.408900
22.355940	237.862700
22.366280	231.679200
22.376630	225.606200
22.386980	219.811400
22.397330	214.366300
22.407680	209.252400
22.418020	204.353300
22.428370	199.414600
22.438720	194.984100
22.449070	190.929700
22.459420	187.422100
22.469760	184.518800
22.480110	181.905100
22.490460	179.708700
22.500810	177.437500
22.511160	175.423600
22.521510	173.598100
22.531850	172.276300
22.542200	171.100000
22.552550	170.075600
22.562900	169.105200
22.573250	168.326000
22.583590	167.682500
22.593940	167.157900
22.604290	166.868400
22.614640	166.646600
22.624990	166.578600
22.635330	166.409100
22.645680	166.182400
22.656030	165.859900
22.666380	165.436400
22.676730	164.937500
22.687070	164.471400
22.697420	164.269400
22.707770	164.039100
22.718120	163.822800
22.728470	163.517100
22.738810	163.334300
22.749160	163.018000
22.759510	162.650500
22.769860	162.302800
22.780210	161.937600
22.790550	161.624600
22.800900	161.528300
22.811250	161.377100
22.821600	161.222200
22.831950	161.093600
22.842290	161.058000
22.852640	161.072100
22.862990	161.068700
22.873340	161.142900
22.883690	161.142400
22.894040	161.003300
22.904380	160.814000
22.914730	160.630500
22.925080	160.622700
22.935430	160.358600
22.945780	160.360000
22.956120	160.336900
22.966470	160.568700
22.976820	160.731200
22.987170	160.996100
22.997520	161.177000
23.007860	161.270900
23.018210	161.488700
23.028560	161.835600
23.038910	162.112200
23.049260	162.413800
23.059600	162.797600
23.069950	163.088400
23.080300	163.385100
23.090650	164.026800
23.101000	164.469000
23.111340	165.006100
23.121690	165.487400
23.132040	166.196800
23.142390	166.944600
23.152740	167.648400
23.163080	168.422800
23.173430	169.036000
23.183780	169.681400
23.194130	170.030900
23.204480	170.415700
23.214820	170.637000
23.225170	171.052300
23.235520	171.525100
23.245870	171.970200
23.256220	172.108700
23.266570	172.248700
23.276910	172.386700
23.287260	172.475300
23.297610	172.423200
23.307960	172.351400
23.318310	172.146600
23.328650	171.913500
23.339000	171.555500
23.349350	171.339400
23.359700	170.769900
23.370050	170.382300
23.380390	169.838700
23.390740	169.396900
23.401090	168.808000
23.411440	168.272400
23.421790	167.755700
23.432130	167.039600
23.442480	166.251200
23.452830	165.534800
23.463180	164.816100
23.473530	164.169100
23.483870	163.754500
23.494220	163.146700
23.504570	162.518500
23.514920	161.901000
23.525270	161.592700
23.535610	161.172300
23.545960	160.617200
23.556310	160.026000
23.566660	159.459300
23.577010	158.962400
23.587350	158.433600
23.597700	158.196600
23.608050	157.845700
23.618400	157.529700
23.628750	157.178300
23.639100	156.778300
23.649440	156.509300
23.659790	156.204500
23.670140	156.179500
23.680490	156.176900
23.690840	156.296100
23.701180	156.320800
23.711530	156.387200
23.721880	156.466900
23.732230	156.472500
23.742580	156.625700
23.752920	156.783700
23.763270	156.968600
23.773620	157.254000
23.783970	157.629200
23.794320	158.109800
23.804660	158.541500
23.815010	159.158000
23.825360	160.012200
23.835710	160.961600
23.846060	161.803400
23.856400	162.584300
23.866750	163.598300
23.877100	164.850400
23.887450	166.356100
23.897800	167.877200
23.908140	169.675400
23.918490	171.386200
23.928840	173.438700
23.939190	175.224100
23.949540	177.230400
23.959880	178.818900
23.970230	180.830100
23.980580	183.013300
23.990930	185.827100
24.001280	189.067200
24.011630	192.714200
24.021970	196.832300
24.032320	201.334600
24.042670	206.659500
24.053020	212.256800
24.063370	218.773700
24.073710	225.320000
24.084060	232.944000
24.094410	240.724900
24.104760	249.381700
24.115110	258.542200
24.125450	268.266200
24.135800	278.605800
24.146150	288.749700
24.156500	299.582400
24.166850	309.769600
24.177190	320.351600
24.187540	330.236200
24.197890	340.132400
24.208240	349.627200
24.218590	358.481600
24.228930	366.666500
24.239280	373.758400
24.249630	380.471800
24.259980	385.494600
24.270330	390.121700
24.280670	393.463500
24.291020	395.886700
24.301370	396.632800
24.311720	396.768600
24.322070	395.160100
24.332410	392.531000
24.342760	388.055300
24.353110	382.985300
24.363460	375.747200
24.373810	368.114300
24.384160	358.906600
24.394500	349.647500
24.404850	340.060200
24.415200	330.237800
24.425550	320.633600
24.435900	310.623900
24.446240	301.178700
24.456590	291.575900
24.466940	282.847200
24.477290	274.260900
24.487640	266.737700
24.497980	259.601200
24.508330	253.182300
24.518680	247.395300
24.529030	242.030600
24.539380	237.294500
24.549720	233.184600
24.560070	229.608800
24.570420	226.747300
24.580770	224.224800
24.591120	222.117600
24.601460	220.189300
24.611810	218.750000
24.622160	217.451400
24.632510	216.607700
24.642860	215.922000
24.653200	215.708800
24.663550	215.389300
24.673900	215.116600
24.684250	214.661500
24.694600	214.294800
24.704940	214.179400
24.715290	214.307900
24.725640	214.249000
24.735990	214.052900
24.746340	213.793200
24.756690	213.363100
24.767030	212.820900
24.777380	212.220300
24.787730	211.446400
24.798080	210.566300
24.808430	209.395700
24.818770	208.280800
24.829120	207.128700
24.839470	206.086500
24.849820	205.091900
24.860170	204.096500
24.870510	203.107200
24.880860	202.133000
24.891210	201.157900
24.901560	200.209200
24.911910	199.339700
24.922250	198.518600
24.932600	197.567900
24.942950	196.763400
24.953300	196.000900
24.963650	195.195900
24.973990	194.413900
24.984340	193.815300
24.994690	193.156500
25.005040	192.666600
25.015390	192.301400
25.025730	191.944600
25.036080	191.783500
25.046430	191.645300
25.056780	191.478100
25.067130	191.134900
25.077470	190.930300
25.087820	190.862300
25.098170	190.919900
25.108520	191.196400
25.118870	191.627900
25.129220	191.918000
25.139560	192.213600
25.149910	192.655900
25.160260	193.581500
25.170610	194.458300
25.180960	195.280500
25.191300	196.061300
25.201650	196.862400
25.212000	197.804900
25.222350	198.738700
25.232700	199.664700
25.243040	200.602700
25.253390	201.515300
25.263740	202.175300
25.274090	202.495700
25.284440	202.986400
25.294780	203.433900
25.305130	203.934200
25.315480	204.557900
25.325830	205.437100
25.336180	206.676000
25.346520	208.279300
25.356870	210.142400
25.367220	212.646100
25.377570	215.842400
25.387920	219.773900
25.398260	224.544000
25.408610	230.595000
25.418960	237.381000
25.429310	245.759900
25.439660	255.179400
25.450000	266.363800
25.460350	278.494900
25.470700	292.352100
25.481050	307.757700
25.491400	324.810500
25.501740	343.774200
25.512090	363.828600
25.522440	385.828700
25.532790	407.792400
25.543140	431.276100
25.553490	454.943300
25.563830	478.522800
25.574180	501.312700
25.584530	523.743600
25.594880	544.964700
25.605230	565.830300
25.615570	584.848000
25.625920	601.945900
25.636270	617.421300
25.646620	630.056500
25.656970	641.587200
25.667310	650.427400
25.677660	657.568400
25.688010	661.459800
25.698360	663.330000
25.708710	662.172900
25.719050	659.179400
25.729400	653.145600
25.739750	644.941300
25.750100	633.187900
25.760450	619.192700
25.770790	602.225300
25.781140	584.028700
25.791490	563.860500
25.801840	544.059600
25.812190	521.969500
25.822530	499.690600
25.832880	476.816400
25.843230	454.109600
25.853580	431.711900
25.863930	409.890600
25.874270	388.516400
25.884620	368.527000
25.894970	349.198500
25.905320	330.654100
25.915670	313.478300
25.926020	297.221300
25.936360	282.068100
25.946710	268.355000
25.957060	255.891500
25.967410	244.437900
25.977760	234.055000
25.988100	224.872700
25.998450	216.512900
26.008800	209.381700
26.019150	203.071600
26.029500	197.547800
26.039840	192.760000
26.050190	188.531300
26.060540	184.985400
26.070890	182.015800
26.081240	179.485500
26.091580	177.312100
26.101930	175.592200
26.112280	174.195600
26.122630	173.083000
26.132980	172.163000
26.143320	171.491200
26.153670	170.898800
26.164020	170.347000
26.174370	169.910500
26.184720	169.469400
26.195060	169.402700
26.205410	169.500500
26.215760	169.651100
26.226110	169.741400
26.236460	169.947500
26.246800	170.007500
26.257150	170.027200
26.267500	169.856600
26.277850	169.734400
26.288200	169.565000
26.298550	169.553500
26.308890	169.457800
26.319240	169.462100
26.329590	169.399800
26.339940	169.234700
26.350290	168.987500
26.360630	168.842700
26.370980	168.756800
26.381330	168.720500
26.391680	168.760000
26.402030	168.788900
26.412370	168.926300
26.422720	168.927200
26.433070	168.798400
26.443420	168.739100
26.453770	168.804500
26.464110	168.766000
26.474460	168.976700
26.484810	169.112400
26.495160	169.329000
26.505510	169.387600
26.515850	169.627400
26.526200	169.866000
26.536550	170.002400
26.546900	169.988700
26.557250	169.793900
26.567590	169.698400
26.577940	169.607400
26.588290	169.642400
26.598640	169.667800
26.608990	169.577400
26.619330	169.543400
26.629680	169.566700
26.640030	169.629900
26.650380	169.721100
26.660730	169.888800
26.671080	170.095100
26.681420	170.295000
26.691770	170.475100
26.702120	170.551300
26.712470	170.386800
26.722820	170.180400
26.733160	170.140000
26.743510	170.214600
26.753860	170.153300
26.764210	170.122500
26.774560	170.181000
26.784900	170.204100
26.795250	170.178300
26.805600	169.999900
26.815950	169.993800
26.826300	170.105300
26.836640	170.327500
26.846990	170.578600
26.857340	171.144900
26.867690	171.582700
26.878040	172.291300
26.888380	173.075700
26.898730	174.295300
26.909080	175.553100
26.919430	177.300400
26.929780	179.398400
26.940120	182.032100
26.950470	185.150900
26.960820	188.766200
26.971170	193.169900
26.981520	198.421300
26.991860	204.804900
27.002210	212.057200
27.012560	220.089400
27.022910	228.941600
27.033260	238.998500
27.043610	249.684100
27.053950	261.400300
27.064300	273.504700
27.074650	286.765800
27.085000	300.161300
27.095350	314.858200
27.105690	329.416700
27.116040	344.192900
27.126390	358.817500
27.136740	373.193500
27.147090	386.970000
27.157430	400.376700
27.167780	413.313800
27.178130	424.914800
27.188480	436.073600
27.198830	445.853100
27.209170	454.791300
27.219520	462.584200
27.229870	469.170600
27.240220	474.558900
27.250570	478.882400
27.260910	482.100100
27.271260	483.974500
27.281610	484.527100
27.291960	483.495200
27.302310	481.217400
27.312650	477.190000
27.323000	471.619700
27.333350	464.499800
27.343700	455.592100
27.354050	445.334500
27.364390	433.831100
27.374740	421.425600
27.385090	408.027500
27.395440	394.655600
27.405790	380.677600
27.416140	366.717400
27.426480	352.691300
27.436830	338.919100
27.447180	324.779900
27.457530	311.219900
27.467880	297.774100
27.478220	284.759200
27.488570	272.290800
27.498920	260.660200
27.509270	249.707700
27.519620	239.741700
27.529960	230.647700
27.540310	222.179500
27.550660	214.539500
27.561010	207.640300
27.571360	201.558300
27.581700	196.023100
27.592050	191.431800
27.602400	187.264700
27.612750	183.545700
27.623100	180.236800
27.633440	177.343300
27.643790	174.934900
27.654140	172.909700
27.664490	171.086500
27.674840	169.420200
27.685180	167.999400
27.695530	166.922900
27.705880	166.001400
27.716230	165.143100
27.726580	164.397800
27.736920	163.659000
27.747270	163.095100
27.757620	162.628400
27.767970	162.279300
27.778320	161.931600
27.788670	161.786200
27.799010	161.454100
27.809360	161.158100
27.819710	160.826000
27.830060	160.534300
27.840410	160.066900
27.850750	159.887000
27.861100	159.875300
27.871450	159.891300
27.881800	159.816600
27.892150	159.770600
27.902490	159.694300
27.912840	159.647700
27.923190	159.548100
27.933540	159.518500
27.943890	159.520600
27.954230	159.453200
27.964580	159.451000
27.974930	159.425000
27.985280	159.461500
27.995630	159.515700
28.005970	159.599100
28.016320	159.780300
28.026670	159.949400
28.037020	159.904400
28.047370	159.850500
28.057710	159.858900
28.068060	160.218400
28.078410	160.479300
28.088760	160.651100
28.099110	160.755200
28.109450	160.752000
28.119800	160.862600
28.130150	160.754400
28.140500	160.657600
28.150850	160.696100
28.161200	160.741300
28.171540	160.852900
28.181890	161.005600
28.192240	160.926000
28.202590	160.786200
28.212940	160.792500
28.223280	161.005100
28.233630	161.322200
28.243980	161.329800
28.254330	161.517700
28.264680	161.781900
28.275020	162.281500
28.285370	162.646500
28.295720	162.823600
28.306070	162.946700
28.316420	163.182700
28.326760	163.458900
28.337110	163.851300
28.347460	164.291900
28.357810	164.610000
28.368160	164.900100
28.378500	165.287400
28.388850	165.849100
28.399200	166.601100
28.409550	167.215700
28.419900	168.007200
28.430240	168.550700
28.440590	169.104200
28.450940	169.557200
28.461290	170.081800
28.471640	170.771100
28.481980	171.399300
28.492330	172.102200
28.502680	172.955900
28.513030	173.795600
28.523380	174.503000
28.533730	175.298200
28.544070	175.971600
28.554420	176.736500
28.564770	177.602900
28.575120	178.470300
28.585470	179.368100
28.595810	180.300900
28.606160	181.454200
28.616510	182.602300
28.626860	183.764000
28.637210	184.696800
28.647550	185.604000
28.657900	186.388400
28.668250	187.428200
28.678600	188.455300
28.688950	189.882300
28.699290	191.535600
28.709640	193.938000
28.719990	197.420400
28.730340	203.425600
28.740690	214.839000
28.751030	235.088500
28.761380	274.374600
28.771730	318.587300
28.782080	365.173600
28.792430	378.940600
28.802770	380.028300
28.813120	346.113200
28.823470	309.115400
28.833820	273.602100
28.844170	259.276200
28.854510	257.576600
28.864860	262.912000
28.875210	272.274400
28.885560	283.905800
28.895910	296.748500
28.906250	309.305900
28.916600	320.497000
28.926950	328.184400
28.937300	331.773700
28.947650	330.262400
28.958000	324.228300
28.968340	313.588500
28.978690	299.521100
28.989040	283.014400
28.999390	265.698800
29.009740	248.451500
29.020080	232.473400
29.030430	218.458100
29.040780	206.410800
29.051130	196.642500
29.061480	188.737700
29.071820	182.228600
29.082170	177.074500
29.092520	172.796000
29.102870	169.320700
29.113220	166.575100
29.123560	164.515200
29.133910	162.783200
29.144260	161.261700
29.154610	159.914500
29.164960	158.735700
29.175300	157.848400
29.185650	157.155800
29.196000	156.547800
29.206350	155.812700
29.216700	155.146300
29.227040	154.659100
29.237390	154.291100
29.247740	154.060500
29.258090	153.937200
29.268440	153.854900
29.278780	153.721300
29.289130	153.686000
29.299480	153.701800
29.309830	153.631900
29.320180	153.552500
29.330530	153.583400
29.340870	153.609900
29.351220	153.534100
29.361570	153.561200
29.371920	153.703700
29.382270	153.798600
29.392610	153.958700
29.402960	154.030400
29.413310	154.264500
29.423660	154.556900
29.434010	154.794600
29.444350	154.879500
29.454700	154.930900
29.465050	155.149000
29.475400	155.251700
29.485750	155.447700
29.496090	155.420800
29.506440	155.571500
29.516790	155.667000
29.527140	155.644100
29.537490	155.497900
29.547830	155.466800
29.558180	155.484800
29.568530	155.565600
29.578880	155.568600
29.589230	155.343400
29.599570	155.099100
29.609920	154.777600
29.620270	154.310000
29.630620	153.874300
29.640970	153.514100
29.651310	153.411500
29.661660	153.222400
29.672010	152.861300
29.682360	152.462800
29.692710	152.121200
29.703060	151.788500
29.713400	151.601800
29.723750	151.341900
29.734100	151.120900
29.744450	150.842600
29.754800	150.813600
29.765140	150.753800
29.775490	150.605900
29.785840	150.582100
29.796190	150.428800
29.806540	150.298400
29.816880	150.117300
29.827230	150.103400
29.837580	150.306000
29.847930	150.506300
29.858280	150.587500
29.868620	150.838400
29.878970	151.305000
29.889320	151.977400
29.899670	152.752700
29.910020	153.429900
29.920360	154.071200
29.930710	154.789400
29.941060	155.459700
29.951410	156.086000
29.961760	156.943600
29.972100	157.982000
29.982450	159.067000
29.992800	160.430500
30.003150	161.975500
30.013500	163.414500
30.023840	164.618500
30.034190	165.991100
30.044540	167.527100
30.054890	169.142400
30.065240	170.540100
30.075590	171.619300
30.085930	172.468200
30.096280	173.282200
30.106630	174.267900
30.116980	175.034600
30.127330	175.865000
30.137670	176.680500
30.148020	177.377100
30.158370	177.708700
30.168720	177.996900
30.179070	178.285200
30.189410	178.524700
30.199760	178.694400
30.210110	178.744100
30.220460	178.493700
30.230810	178.436200
30.241150	178.405000
30.251500	178.465100
30.261850	178.515700
30.272200	178.311700
30.282550	177.936600
30.292890	177.377500
30.303240	176.734600
30.313590	176.009000
30.323940	175.011100
30.334290	173.739100
30.344630	172.629200
30.354980	171.639400
30.365330	170.751600
30.375680	169.705600
30.386030	168.542000
30.396370	167.385100
30.406720	166.256300
30.417070	165.256500
30.427420	164.586300
30.437770	163.826800
30.448120	163.218100
30.458460	162.462700
30.468810	161.580000
30.479160	160.798500
30.489510	160.159800
30.499860	159.702600
30.510200	159.281300
30.520550	159.000600
30.530900	158.498800
30.541250	157.805000
30.551600	157.102600
30.561940	156.388000
30.572290	155.882600
30.582640	155.446700
30.592990	155.167400
30.603340	154.783700
30.613680	154.268000
30.624030	153.812800
30.634380	153.432800
30.644730	153.174500
30.655080	152.743100
30.665420	152.265700
30.675770	151.817200
30.686120	151.407000
30.696470	150.974100
30.706820	150.597900
30.717160	150.355900
30.727510	149.972400
30.737860	149.708000
30.748210	149.524000
30.758560	149.480000
30.768900	149.488900
30.779250	149.552400
30.789600	149.392100
30.799950	149.179800
30.810300	148.885300
30.820650	148.598300
30.830990	148.406600
30.841340	148.380100
30.851690	148.398200
30.862040	148.383900
30.872390	148.471300
30.882730	148.555100
30.893080	148.534600
30.903430	148.494000
30.913780	148.358800
30.924130	148.446100
30.934470	148.372800
30.944820	148.094900
30.955170	148.017700
30.965520	148.012100
30.975870	148.008300
30.986210	148.057300
30.996560	148.183900
31.006910	148.343500
31.017260	148.461900
31.027610	148.480000
31.037950	148.641600
31.048300	148.939100
31.058650	149.354100
31.069000	149.770100
31.079350	150.023600
31.089690	150.288600
31.100040	150.731200
31.110390	151.064400
31.120740	151.527400
31.131090	152.084400
31.141430	152.989200
31.151780	153.899600
31.162130	155.195600
31.172480	156.598900
31.182830	158.119100
31.193180	159.667300
31.203520	161.292800
31.213870	163.116900
31.224220	165.137800
31.234570	167.466800
31.244920	170.201000
31.255260	173.181000
31.265610	176.468800
31.275960	180.082100
31.286310	183.909500
31.296660	187.716600
31.307000	191.721500
31.317350	195.883900
31.327700	200.348500
31.338050	204.837200
31.348400	209.671900
31.358740	214.764800
31.369090	220.182300
31.379440	225.244400
31.389790	230.232500
31.400140	234.940700
31.410480	239.561900
31.420830	243.851300
31.431180	247.901400
31.441530	251.567500
31.451880	255.295100
31.462220	258.755600
31.472570	261.863600
31.482920	264.428400
31.493270	266.268300
31.503620	267.724300
31.513960	268.934500
31.524310	270.114000
31.534660	270.836600
31.545010	271.338500
31.555360	271.290900
31.565710	270.632500
31.576050	269.406300
31.586400	267.798000
31.596750	265.822900
31.607100	263.364200
31.617450	260.368600
31.627790	257.051100
31.638140	253.771600
31.648490	250.371700
31.658840	246.753800
31.669190	242.661500
31.679530	238.364300
31.689880	233.795400
31.700230	229.373900
31.710580	225.341800
31.720930	221.256100
31.731270	216.931500
31.741620	212.469400
31.751970	208.075400
31.762320	203.668500
31.772670	199.583000
31.783010	195.808700
31.793360	191.845000
31.803710	188.108000
31.814060	184.360300
31.824410	180.992600
31.834750	177.988500
31.845100	175.157500
31.855450	172.760500
31.865800	170.592800
31.876150	168.691800
31.886490	167.032900
31.896840	165.612000
31.907190	164.269800
31.917540	163.070800
31.927890	161.919600
31.938240	160.935900
31.948580	160.205900
31.958930	159.666800
31.969280	159.270400
31.979630	158.887100
31.989980	158.574100
32.000320	158.175000
32.010670	157.959900
32.021020	157.755000
32.031370	157.540400
32.041720	157.378900
32.052060	157.251100
32.062410	157.148400
32.072760	157.257300
32.083110	157.242100
32.093460	157.216200
32.103800	157.142000
32.114150	157.435400
32.124500	157.574800
32.134850	157.661000
32.145200	157.864000
32.155540	158.076500
32.165890	158.189800
32.176240	158.238100
32.186590	158.494000
32.196940	158.829800
32.207280	159.295900
32.217630	159.780800
32.227980	160.179200
32.238330	160.569200
32.248680	161.092900
32.259020	161.629000
32.269370	162.262600
32.279720	162.915200
32.290070	163.696100
32.300420	164.624000
32.310760	165.838700
32.321110	167.186800
32.331460	168.465800
32.341810	170.066900
32.352160	171.889400
32.362510	174.172900
32.372850	176.877000
32.383200	180.182200
32.393550	183.790500
32.403900	188.147400
32.414250	193.145400
32.424590	198.895400
32.434940	205.140300
